"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 01, 2016","16,865.08","16,545.67","16,865.56","16,545.67","105.05M","2.11%"
"Feb 29, 2016","16,516.50","16,634.15","16,726.12","16,510.40","126.22M","-0.74%"
"Feb 26, 2016","16,639.97","16,712.70","16,795.98","16,623.91","98.48M","-0.34%"
"Feb 25, 2016","16,697.29","16,504.38","16,697.98","16,458.42","94.12M","1.29%"
"Feb 24, 2016","16,484.99","16,418.84","16,507.39","16,165.86","93.62M","0.32%"
"Feb 23, 2016","16,431.78","16,610.39","16,610.39","16,403.53","98.17M","-1.14%"
"Feb 22, 2016","16,620.66","16,417.13","16,664.24","16,417.13","102.24M","1.40%"
"Feb 19, 2016","16,391.99","16,410.96","16,410.96","16,278.00","134.34M","-0.13%"
"Feb 18, 2016","16,413.43","16,483.76","16,511.84","16,390.43","104.95M","-0.25%"
"Feb 17, 2016","16,453.83","16,217.98","16,486.12","16,217.98","124.09M","1.59%"
"Feb 16, 2016","16,196.41","16,012.39","16,196.41","16,012.39","142.03M","1.39%"
"Feb 12, 2016","15,973.84","15,691.62","15,974.04","15,691.62","132.55M","2.00%"
"Feb 11, 2016","15,660.18","15,897.82","15,897.82","15,503.01","172.07M","-1.60%"
"Feb 10, 2016","15,914.74","16,035.61","16,201.89","15,899.91","122.29M","-0.62%"
"Feb 09, 2016","16,014.38","16,005.41","16,136.62","15,881.11","127.74M","-0.08%"
"Feb 08, 2016","16,027.05","16,147.51","16,147.51","15,803.55","165.88M","-1.10%"
"Feb 05, 2016","16,204.97","16,417.95","16,423.63","16,129.81","139.01M","-1.29%"
"Feb 04, 2016","16,416.58","16,329.67","16,485.84","16,266.16","131.49M","0.49%"
"Feb 03, 2016","16,336.66","16,186.20","16,381.69","15,960.45","141.87M","1.13%"
"Feb 02, 2016","16,153.54","16,420.21","16,420.21","16,108.44","126.21M","-1.80%"
"Feb 01, 2016","16,449.18","16,453.63","16,510.98","16,299.47","114.45M","-0.10%"
"Jan 29, 2016","16,466.30","16,090.26","16,466.30","16,090.26","217.94M","2.47%"
"Jan 28, 2016","16,069.64","15,960.28","16,102.14","15,863.72","130.12M","0.79%"
"Jan 27, 2016","15,944.46","16,168.74","16,235.03","15,878.30","138.35M","-1.38%"
"Jan 26, 2016","16,167.23","15,893.16","16,185.79","15,893.16","118.21M","1.78%"
"Jan 25, 2016","15,885.22","16,086.46","16,086.46","15,880.15","123.25M","-1.29%"
"Jan 22, 2016","16,093.51","15,921.10","16,136.79","15,921.10","145.86M","1.33%"
"Jan 21, 2016","15,882.68","15,768.87","16,038.59","15,704.66","145.14M","0.74%"
"Jan 20, 2016","15,766.74","15,989.45","15,989.45","15,450.56","191.87M","-1.56%"
"Jan 19, 2016","16,016.02","16,009.45","16,171.96","15,900.25","144.36M","0.17%"
"Jan 15, 2016","15,988.08","16,354.33","16,354.33","15,842.11","239.22M","-2.39%"
"Jan 14, 2016","16,379.05","16,159.01","16,482.05","16,075.12","158.82M","1.41%"
"Jan 13, 2016","16,151.41","16,526.63","16,593.51","16,123.20","153.52M","-2.21%"
"Jan 12, 2016","16,516.22","16,419.11","16,591.35","16,322.07","117.48M","0.72%"
"Jan 11, 2016","16,398.57","16,358.71","16,461.85","16,232.03","127.80M","0.32%"
"Jan 08, 2016","16,346.45","16,519.17","16,651.89","16,314.57","141.85M","-1.02%"
"Jan 07, 2016","16,514.10","16,888.36","16,888.36","16,463.63","176.24M","-2.32%"
"Jan 06, 2016","16,906.51","17,154.83","17,154.83","16,817.62","120.25M","-1.47%"
"Jan 05, 2016","17,158.66","17,147.50","17,195.84","17,038.61","105.75M","0.06%"
"Jan 04, 2016","17,148.94","17,405.48","17,405.48","16,957.63","148.06M","-1.58%"
"Dec 31, 2015","17,425.03","17,590.66","17,590.66","17,421.16","93.69M","-1.02%"
"Dec 30, 2015","17,603.87","17,711.94","17,714.13","17,588.87","59.76M","-0.66%"
"Dec 29, 2015","17,720.98","17,547.37","17,750.02","17,547.37","69.86M","1.10%"
"Dec 28, 2015","17,528.27","17,535.66","17,536.90","17,437.34","59.77M","-0.14%"
"Dec 24, 2015","17,552.17","17,593.26","17,606.34","17,543.95","40.35M","-0.29%"
"Dec 23, 2015","17,602.61","17,427.63","17,607.92","17,427.63","92.82M","1.06%"
"Dec 22, 2015","17,417.27","17,253.55","17,451.11","17,242.86","91.57M","0.96%"
"Dec 21, 2015","17,251.62","17,154.94","17,272.36","17,116.73","114.91M","0.72%"
"Dec 18, 2015","17,128.55","17,495.04","17,496.58","17,124.31","344.56M","-2.10%"
"Dec 17, 2015","17,495.84","17,756.54","17,796.76","17,493.50","115.78M","-1.43%"
"Dec 16, 2015","17,749.09","17,530.85","17,784.36","17,483.68","123.79M","1.28%"
"Dec 15, 2015","17,524.91","17,374.78","17,627.63","17,341.18","123.43M","0.90%"
"Dec 14, 2015","17,368.50","17,277.11","17,378.02","17,138.47","142.54M","0.60%"
"Dec 11, 2015","17,265.21","17,574.75","17,574.75","17,230.50","134.51M","-1.76%"
"Dec 10, 2015","17,574.75","17,493.17","17,697.74","17,474.66","107.31M","0.47%"
"Dec 09, 2015","17,492.30","17,558.18","17,767.69","17,403.51","122.02M","-0.43%"
"Dec 08, 2015","17,568.00","17,703.99","17,703.99","17,485.39","113.72M","-0.92%"
"Dec 07, 2015","17,730.51","17,845.49","17,845.49","17,639.25","99.67M","-0.66%"
"Dec 04, 2015","17,847.63","17,482.68","17,866.47","17,482.68","137.65M","2.12%"
"Dec 03, 2015","17,477.67","17,741.57","17,780.59","17,425.56","126.99M","-1.42%"
"Dec 02, 2015","17,729.68","17,883.14","17,901.58","17,708.20","102.86M","-0.89%"
"Dec 01, 2015","17,888.35","17,719.72","17,895.50","17,719.72","103.88M","0.95%"
"Nov 30, 2015","17,719.92","17,802.84","17,837.24","17,719.79","155.56M","-0.44%"
"Nov 27, 2015","17,798.49","17,806.04","17,830.36","17,749.32","46.82M","-0.08%"
"Nov 25, 2015","17,813.39","17,820.81","17,854.92","17,801.83","82.54M","0.01%"
"Nov 24, 2015","17,812.19","17,770.90","17,862.60","17,683.51","127.17M","0.11%"
"Nov 23, 2015","17,792.68","17,823.61","17,868.18","17,751.53","134.68M","-0.17%"
"Nov 20, 2015","17,823.81","17,732.75","17,914.34","17,732.75","153.14M","0.51%"
"Nov 19, 2015","17,732.75","17,739.83","17,772.97","17,681.98","114.63M","-0.02%"
"Nov 18, 2015","17,737.16","17,485.49","17,752.16","17,485.49","106.81M","1.42%"
"Nov 17, 2015","17,489.50","17,486.99","17,599.33","17,451.41","167.19M","0.04%"
"Nov 16, 2015","17,483.01","17,229.94","17,483.01","17,210.43","137.59M","1.38%"
"Nov 13, 2015","17,245.24","17,439.25","17,439.25","17,238.89","134.64M","-1.16%"
"Nov 12, 2015","17,448.07","17,691.93","17,691.93","17,443.50","113.66M","-1.44%"
"Nov 11, 2015","17,702.22","17,769.50","17,807.18","17,696.91","95.23M","-0.32%"
"Nov 10, 2015","17,758.21","17,724.13","17,768.66","17,657.72","108.64M","0.16%"
"Nov 09, 2015","17,730.48","17,900.78","17,900.78","17,667.78","121.21M","-1.00%"
"Nov 06, 2015","17,910.33","17,855.22","17,912.04","17,768.60","107.45M","0.26%"
"Nov 05, 2015","17,863.43","17,871.25","17,929.51","17,779.19","98.91M","-0.02%"
"Nov 04, 2015","17,867.58","17,929.58","17,964.12","17,828.83","99.89M","-0.28%"
"Nov 03, 2015","17,918.15","17,819.74","17,977.85","17,796.02","92.29M","0.50%"
"Nov 02, 2015","17,828.76","17,672.62","17,845.90","17,655.02","100.84M","0.94%"
"Oct 30, 2015","17,663.54","17,756.60","17,799.96","17,662.87","149.25M","-0.52%"
"Oct 29, 2015","17,755.80","17,771.50","17,786.00","17,684.72","90.30M","-0.13%"
"Oct 28, 2015","17,779.52","17,586.69","17,779.95","17,556.71","115.63M","1.13%"
"Oct 27, 2015","17,581.43","17,608.89","17,635.18","17,540.57","115.18M","-0.24%"
"Oct 26, 2015","17,623.05","17,649.57","17,660.70","17,602.51","116.66M","-0.13%"
"Oct 23, 2015","17,646.70","17,525.11","17,679.37","17,525.11","158.09M","0.90%"
"Oct 22, 2015","17,489.16","17,180.88","17,505.18","17,180.88","152.42M","1.87%"
"Oct 21, 2015","17,168.61","17,225.93","17,314.99","17,153.13","107.10M","-0.28%"
"Oct 20, 2015","17,217.11","17,228.47","17,264.88","17,147.99","106.67M","-0.08%"
"Oct 19, 2015","17,230.54","17,209.43","17,235.95","17,129.19","118.43M","0.08%"
"Oct 16, 2015","17,215.97","17,141.75","17,220.02","17,107.35","145.88M","0.43%"
"Oct 15, 2015","17,141.75","16,944.86","17,144.42","16,933.57","122.96M","1.28%"
"Oct 14, 2015","16,924.75","17,079.08","17,111.38","16,887.67","120.11M","-0.92%"
"Oct 13, 2015","17,081.89","17,113.55","17,172.81","17,034.45","99.40M","-0.29%"
"Oct 12, 2015","17,131.86","17,082.29","17,139.21","17,064.58","72.50M","0.28%"
"Oct 09, 2015","17,084.49","17,054.69","17,110.88","17,027.23","103.73M","0.20%"
"Oct 08, 2015","17,050.75","16,904.17","17,081.28","16,859.34","100.73M","0.82%"
"Oct 07, 2015","16,912.29","16,805.42","16,963.30","16,765.00","115.69M","0.73%"
"Oct 06, 2015","16,790.19","16,774.02","16,865.09","16,746.03","120.01M","0.08%"
"Oct 05, 2015","16,776.43","16,502.10","16,798.37","16,502.10","127.66M","1.85%"
"Oct 02, 2015","16,472.37","16,258.25","16,472.77","16,013.66","136.89M","1.23%"
"Oct 01, 2015","16,272.01","16,278.62","16,348.87","16,073.82","111.42M","-0.08%"
"Sep 30, 2015","16,284.70","16,057.08","16,297.60","16,057.08","145.74M","1.47%"
"Sep 29, 2015","16,049.13","16,001.76","16,118.89","15,942.37","121.16M","0.30%"
"Sep 28, 2015","16,001.89","16,313.26","16,313.26","15,981.85","139.93M","-1.92%"
"Sep 25, 2015","16,314.67","16,205.07","16,465.23","16,205.07","130.79M","0.70%"
"Sep 24, 2015","16,201.32","16,257.11","16,257.11","16,016.36","122.22M","-0.48%"
"Sep 23, 2015","16,279.89","16,332.81","16,355.29","16,211.98","86.03M","-0.31%"
"Sep 22, 2015","16,330.47","16,477.45","16,477.45","16,221.73","119.01M","-1.09%"
"Sep 21, 2015","16,510.19","16,406.10","16,578.60","16,391.88","90.73M","0.77%"
"Sep 18, 2015","16,384.58","16,674.74","16,674.74","16,343.76","341.71M","-1.74%"
"Sep 17, 2015","16,674.74","16,738.08","16,933.43","16,639.93","129.60M","-0.39%"
"Sep 16, 2015","16,739.95","16,599.51","16,755.98","16,593.90","99.62M","0.84%"
"Sep 15, 2015","16,599.85","16,382.58","16,644.11","16,382.58","93.05M","1.40%"
"Sep 14, 2015","16,370.96","16,450.86","16,450.86","16,330.87","92.66M","-0.38%"
"Sep 11, 2015","16,433.09","16,330.40","16,434.76","16,244.65","104.63M","0.63%"
"Sep 10, 2015","16,330.40","16,252.57","16,441.94","16,212.08","122.69M","0.47%"
"Sep 09, 2015","16,253.57","16,505.04","16,664.65","16,220.10","118.79M","-1.45%"
"Sep 08, 2015","16,492.68","16,109.93","16,503.41","16,109.93","123.87M","2.42%"
"Sep 04, 2015","16,102.38","16,371.76","16,371.76","16,026.61","127.27M","-1.66%"
"Sep 03, 2015","16,374.76","16,364.34","16,550.07","16,317.31","109.73M","0.14%"
"Sep 02, 2015","16,351.38","16,058.35","16,352.58","16,058.35","133.48M","1.82%"
"Sep 01, 2015","16,058.35","16,528.03","16,528.03","15,979.95","171.39M","-2.84%"
"Aug 31, 2015","16,528.03","16,632.02","16,632.02","16,444.05","141.44M","-0.69%"
"Aug 28, 2015","16,643.01","16,649.42","16,669.97","16,535.18","131.79M","-0.07%"
"Aug 27, 2015","16,654.77","16,285.51","16,666.69","16,285.51","171.98M","2.27%"
"Aug 26, 2015","16,285.51","15,676.26","16,303.75","15,676.26","208.42M","3.95%"
"Aug 25, 2015","15,666.44","15,882.27","16,312.94","15,651.24","213.22M","-1.29%"
"Aug 24, 2015","15,871.35","16,459.75","16,459.75","15,370.33","293.92M","-3.57%"
"Aug 21, 2015","16,459.75","16,990.69","16,990.69","16,459.55","225.17M","-3.12%"
"Aug 20, 2015","16,990.69","17,345.32","17,345.32","16,990.69","128.54M","-2.06%"
"Aug 19, 2015","17,348.73","17,508.74","17,517.19","17,282.42","104.72M","-0.93%"
"Aug 18, 2015","17,511.34","17,537.30","17,568.40","17,486.42","79.90M","-0.19%"
"Aug 17, 2015","17,545.18","17,472.66","17,551.40","17,341.72","73.38M","0.39%"
"Aug 14, 2015","17,477.40","17,410.12","17,492.90","17,394.06","82.12M","0.40%"
"Aug 13, 2015","17,408.25","17,401.64","17,481.78","17,341.34","88.55M","0.03%"
"Aug 12, 2015","17,402.51","17,382.93","17,423.90","17,125.81","120.40M","-0.00%"
"Aug 11, 2015","17,402.84","17,593.59","17,593.59","17,352.63","103.01M","-1.21%"
"Aug 10, 2015","17,615.17","17,375.18","17,629.13","17,375.18","92.43M","1.39%"
"Aug 07, 2015","17,373.38","17,414.94","17,414.94","17,279.08","81.80M","-0.27%"
"Aug 06, 2015","17,419.75","17,542.61","17,572.04","17,362.86","96.17M","-0.69%"
"Aug 05, 2015","17,540.47","17,555.24","17,661.37","17,492.90","102.45M","-0.06%"
"Aug 04, 2015","17,550.69","17,596.93","17,635.78","17,505.50","99.06M","-0.27%"
"Aug 03, 2015","17,598.20","17,696.74","17,704.76","17,496.61","87.88M","-0.52%"
"Jul 31, 2015","17,689.86","17,755.87","17,783.59","17,671.59","106.12M","-0.32%"
"Jul 30, 2015","17,745.98","17,743.24","17,761.25","17,640.85","76.65M","-0.03%"
"Jul 29, 2015","17,751.39","17,631.40","17,776.78","17,629.20","93.14M","0.69%"
"Jul 28, 2015","17,630.27","17,449.81","17,650.07","17,449.81","103.45M","1.09%"
"Jul 27, 2015","17,440.59","17,561.78","17,561.78","17,399.17","117.86M","-0.73%"
"Jul 24, 2015","17,568.53","17,731.05","17,756.54","17,553.73","103.47M","-0.92%"
"Jul 23, 2015","17,731.92","17,853.78","17,860.95","17,705.03","88.60M","-0.67%"
"Jul 22, 2015","17,851.04","17,918.35","17,919.35","17,807.41","112.37M","-0.38%"
"Jul 21, 2015","17,919.29","18,096.67","18,096.67","17,868.34","100.17M","-1.00%"
"Jul 20, 2015","18,100.41","18,085.91","18,137.12","18,064.50","75.06M","0.08%"
"Jul 17, 2015","18,086.45","18,117.58","18,121.12","18,032.06","106.51M","-0.19%"
"Jul 16, 2015","18,120.25","18,078.16","18,131.61","18,065.33","85.03M","0.39%"
"Jul 15, 2015","18,050.17","18,053.38","18,090.39","18,010.15","80.46M","-0.02%"
"Jul 14, 2015","18,053.58","17,974.61","18,072.82","17,956.17","76.74M","0.42%"
"Jul 13, 2015","17,977.68","17,787.27","17,987.57","17,787.27","86.38M","1.22%"
"Jul 10, 2015","17,760.41","17,561.12","17,797.49","17,561.12","85.80M","1.21%"
"Jul 09, 2015","17,548.62","17,530.38","17,764.85","17,530.38","100.52M","0.19%"
"Jul 08, 2015","17,515.42","17,759.01","17,759.01","17,496.22","69.83M","-1.47%"
"Jul 07, 2015","17,776.91","17,684.92","17,793.45","17,465.68","105.84M","0.53%"
"Jul 06, 2015","17,683.58","17,728.08","17,734.36","17,564.36","90.13M","-0.26%"
"Jul 02, 2015","17,730.11","17,763.32","17,825.49","17,687.52","83.10M","-0.16%"
"Jul 01, 2015","17,757.91","17,638.12","17,801.83","17,638.12","87.01M","0.79%"
"Jun 30, 2015","17,619.51","17,599.96","17,714.66","17,576.50","126.46M","0.13%"
"Jun 29, 2015","17,596.35","17,936.74","17,936.74","17,590.55","116.34M","-1.95%"
"Jun 26, 2015","17,946.68","17,892.03","18,013.15","17,892.03","158.12M","0.31%"
"Jun 25, 2015","17,890.36","17,977.11","18,036.10","17,890.36","78.99M","-0.42%"
"Jun 24, 2015","17,966.07","18,139.10","18,139.10","17,966.07","104.98M","-0.98%"
"Jun 23, 2015","18,144.07","18,121.78","18,188.81","18,108.10","75.97M","0.13%"
"Jun 22, 2015","18,119.78","18,027.63","18,181.67","18,027.63","77.78M","0.58%"
"Jun 19, 2015","18,015.95","18,116.24","18,117.71","18,010.58","258.30M","-0.55%"
"Jun 18, 2015","18,115.84","17,944.61","18,174.73","17,944.61","94.46M","1.00%"
"Jun 17, 2015","17,935.74","17,909.58","17,998.00","17,839.65","92.41M","0.17%"
"Jun 16, 2015","17,904.48","17,787.43","17,919.62","17,774.12","77.51M","0.64%"
"Jun 15, 2015","17,791.17","17,890.76","17,890.76","17,698.42","91.92M","-0.60%"
"Jun 12, 2015","17,898.84","18,035.83","18,035.83","17,857.07","83.76M","-0.78%"
"Jun 11, 2015","18,039.37","18,001.27","18,109.77","18,001.27","89.49M","0.22%"
"Jun 10, 2015","18,000.40","17,765.38","18,045.14","17,765.38","96.98M","1.33%"
"Jun 09, 2015","17,764.04","17,766.95","17,817.83","17,714.97","90.55M","-0.01%"
"Jun 08, 2015","17,766.55","17,849.46","17,852.35","17,760.61","86.30M","-0.46%"
"Jun 05, 2015","17,849.46","17,905.38","17,940.78","17,822.90","89.14M","-0.31%"
"Jun 04, 2015","17,905.58","18,072.47","18,087.15","17,876.95","93.47M","-0.94%"
"Jun 03, 2015","18,076.27","18,018.42","18,168.09","18,010.42","73.12M","0.36%"
"Jun 02, 2015","18,011.94","18,033.33","18,091.87","17,925.33","77.55M","-0.16%"
"Jun 01, 2015","18,040.37","18,017.82","18,105.83","17,982.06","85.64M","0.16%"
"May 29, 2015","18,010.68","18,128.12","18,128.12","17,967.74","139.81M","-0.64%"
"May 28, 2015","18,126.12","18,154.14","18,154.14","18,066.40","67.52M","-0.20%"
"May 27, 2015","18,162.99","18,045.08","18,190.35","18,045.08","96.40M","0.67%"
"May 26, 2015","18,041.54","18,229.75","18,229.75","17,990.02","109.44M","-1.04%"
"May 22, 2015","18,232.02","18,286.87","18,286.87","18,217.14","78.89M","-0.29%"
"May 21, 2015","18,285.74","18,285.87","18,314.89","18,249.90","84.27M","0.00%"
"May 20, 2015","18,285.40","18,315.06","18,350.13","18,272.56","80.19M","-0.15%"
"May 19, 2015","18,312.39","18,300.48","18,351.36","18,261.35","87.20M","0.07%"
"May 18, 2015","18,298.88","18,267.25","18,325.54","18,244.26","79.08M","0.14%"
"May 15, 2015","18,272.56","18,251.97","18,272.72","18,215.07","108.22M","0.11%"
"May 14, 2015","18,252.24","18,062.49","18,255.21","18,062.49","91.58M","1.06%"
"May 13, 2015","18,060.49","18,070.37","18,132.79","18,039.20","85.18M","-0.04%"
"May 12, 2015","18,068.23","18,096.16","18,119.18","17,924.80","89.27M","-0.20%"
"May 11, 2015","18,105.17","18,187.78","18,199.95","18,089.11","86.05M","-0.47%"
"May 08, 2015","18,191.11","17,933.64","18,205.23","17,933.64","94.96M","1.49%"
"May 07, 2015","17,924.06","17,840.25","17,973.07","17,796.94","80.92M","0.46%"
"May 06, 2015","17,841.98","17,934.81","18,019.75","17,733.12","100.43M","-0.48%"
"May 05, 2015","17,928.20","18,062.53","18,086.01","17,905.71","95.34M","-0.79%"
"May 04, 2015","18,070.40","18,026.02","18,133.76","18,026.02","86.01M","0.26%"
"May 01, 2015","18,024.06","17,859.27","18,028.89","17,859.27","91.70M","1.03%"
"Apr 30, 2015","17,840.52","18,033.33","18,033.33","17,774.89","129.21M","-1.08%"
"Apr 29, 2015","18,035.53","18,093.69","18,096.46","17,953.69","102.08M","-0.41%"
"Apr 28, 2015","18,110.14","18,035.90","18,119.65","17,917.36","124.93M","0.40%"
"Apr 27, 2015","18,037.97","18,097.89","18,175.56","18,024.66","121.11M","-0.23%"
"Apr 24, 2015","18,080.14","18,056.42","18,108.87","18,009.08","119.13M","0.12%"
"Apr 23, 2015","18,058.69","18,031.90","18,133.03","17,966.77","100.24M","0.11%"
"Apr 22, 2015","18,038.27","17,950.82","18,056.02","17,887.76","91.26M","0.49%"
"Apr 21, 2015","17,949.59","18,034.23","18,109.70","17,929.63","95.18M","-0.47%"
"Apr 20, 2015","18,034.93","17,841.18","18,092.22","17,841.18","103.16M","1.17%"
"Apr 17, 2015","17,826.30","18,102.56","18,102.56","17,748.53","138.86M","-1.54%"
"Apr 16, 2015","18,105.77","18,106.27","18,169.26","18,063.86","89.52M","-0.04%"
"Apr 15, 2015","18,112.61","18,045.71","18,160.52","18,045.71","113.61M","0.42%"
"Apr 14, 2015","18,036.70","17,979.11","18,075.60","17,905.48","82.83M","0.33%"
"Apr 13, 2015","17,977.04","18,052.32","18,107.57","17,974.81","120.09M","-0.45%"
"Apr 10, 2015","18,057.65","17,956.73","18,066.76","17,945.55","116.41M","0.55%"
"Apr 09, 2015","17,958.73","17,897.70","17,984.22","17,823.10","86.74M","0.31%"
"Apr 08, 2015","17,902.51","17,877.62","17,976.20","17,822.23","76.82M","0.15%"
"Apr 07, 2015","17,875.42","17,884.32","17,983.12","17,871.21","72.15M","-0.03%"
"Apr 06, 2015","17,880.85","17,755.50","17,941.79","17,646.80","100.85M","0.66%"
"Apr 02, 2015","17,763.24","17,699.52","17,815.03","17,673.49","87.37M","0.37%"
"Apr 01, 2015","17,698.18","17,778.52","17,778.52","17,585.01","103.36M","-0.44%"
"Mar 31, 2015","17,776.12","17,965.37","17,965.37","17,773.02","119.47M","-1.11%"
"Mar 30, 2015","17,976.31","17,727.48","18,008.64","17,727.48","104.04M","1.49%"
"Mar 27, 2015","17,712.66","17,673.63","17,729.14","17,630.49","103.22M","0.19%"
"Mar 26, 2015","17,678.23","17,716.27","17,759.51","17,579.27","117.74M","-0.23%"
"Mar 25, 2015","17,718.54","18,012.61","18,041.97","17,718.54","106.59M","-1.62%"
"Mar 24, 2015","18,011.14","18,110.87","18,149.24","18,010.44","87.19M","-0.58%"
"Mar 23, 2015","18,116.04","18,136.73","18,205.93","18,116.04","98.03M","-0.06%"
"Mar 20, 2015","18,127.65","17,961.13","18,197.29","17,961.13","334.25M","0.94%"
"Mar 19, 2015","17,959.03","18,072.58","18,072.99","17,934.24","107.82M","-0.65%"
"Mar 18, 2015","18,076.19","17,846.80","18,097.12","17,697.52","130.95M","1.27%"
"Mar 17, 2015","17,849.08","17,972.22","17,972.22","17,785.79","82.56M","-0.71%"
"Mar 16, 2015","17,977.42","17,751.24","17,988.50","17,751.24","101.76M","1.29%"
"Mar 13, 2015","17,749.31","17,889.05","17,889.05","17,629.89","113.63M","-0.82%"
"Mar 12, 2015","17,895.22","17,626.84","17,900.10","17,620.49","111.55M","1.47%"
"Mar 11, 2015","17,635.39","17,662.94","17,731.78","17,627.00","102.12M","-0.16%"
"Mar 10, 2015","17,662.94","17,989.56","17,989.56","17,662.94","120.45M","-1.85%"
